client_id,variation,error_count
6463305,control,3
6463395,test,0
6464033,test,2
6464132,control,0
6464202,test,0
6464365,control,6
6464435,test,0
6464508,control,1
6464638,test,0
6464993,test,2
6465108,test,1
6465174,test,0
6465206,test,0
6465512,test,0
6465861,control,10
6466137,test,0
6466884,control,4
6467227,control,13
6467305,test,0
6467551,control,0
6467744,control,0
6468627,test,2
6468769,control,0
6469127,test,1
6469222,test,2
6469303,test,0
6469364,control,3
6469535,control,0
6469559,test,0
6470497,control,2
6470517,test,2
6470753,control,6
6470872,test,0
6471071,control,0
6471227,test,0
6471457,control,4
6471706,control,2
6472114,control,1
6472340,control,0
6472361,control,12
6472452,control,5
6472931,control,0
6472960,test,0
6473315,test,0
6473365,control,0
6473469,test,5
6473758,test,2
6474150,test,2
6474161,test,0
6474386,control,4
6474685,control,12
6474696,test,0
6474741,control,1
6474767,control,4
6474909,control,2
6475538,test,2
6475569,test,2
6475707,test,0
6476325,test,7
6476558,test,0
6476776,control,8
6477173,test,6
6477209,control,0
6477353,test,0
6477372,test,0
6477539,control,0
6477633,test,1
6478662,test,1
6478722,test,0
6478983,control,3
6479083,control,2
6479095,control,0
6479358,test,0
6479455,test,4
6479537,control,0
6479623,test,3
6479957,test,0
6480575,test,8
6480704,test,0
6480779,control,1
6480877,control,0
6480906,control,1
6481131,test,1
6481217,control,0
6481853,test,0
6482281,test,7
6482354,control,3
6482517,control,4
6482562,control,1
6482951,control,0
6483165,test,12
6483346,test,0
6483911,test,0
6484212,control,0
6484236,control,4
6484309,control,0
6484437,test,6
6484438,test,7
6484516,control,6
6484535,test,0
6484701,test,0
6484938,test,0
6484957,test,1
6485697,test,2
6485738,test,10
6485845,test,0
6485924,control,0
6486127,control,5
6486255,control,3
6486309,test,9
6486733,control,0
6487222,control,1
6487245,test,0
6487258,test,2
6487513,test,0
6487753,control,2
6487972,test,0
6488226,control,6
6488291,test,6
6488364,test,0
6488366,test,0
6488419,control,1
6488522,test,4
6488651,control,0
6488664,test,0
6488804,control,0
6488984,test,3
6489386,control,1
6489602,control,0
6489670,control,6
6489910,control,1
6490161,test,0
6490318,test,5
6490503,control,1
6490862,control,4
6490913,control,0
6490984,test,1
6491097,test,4
6491335,control,0
6491644,control,3
6491803,test,5
6492454,test,0
6492630,control,3
6492638,control,5
6492992,control,0
6493005,test,3
6493011,test,0
6493019,control,6
6493085,control,0
6493127,control,1
6493653,test,0
6493766,control,0
6493949,control,0
6494165,test,3
6494478,control,12
6494480,test,2
6494495,control,8
6494639,control,0
6495151,test,1
6495156,test,0
6495358,test,0
6495652,control,0
6495904,test,6
6496059,control,8
6496128,test,5
6496293,test,0
6496436,test,0
6496822,test,7
6497062,control,0
6497333,test,0
6497427,test,2
6497557,test,2
6497609,test,4
6497656,test,2
6497677,control,2
6497795,test,0
6497909,control,0
6498093,control,10
6498266,control,0
6498491,control,8
6498519,control,1
6498549,test,0
6498706,control,0
6499575,control,0
6499742,control,0
6500076,test,2
6500708,test,5
6500787,control,3
6500896,test,0
6501008,test,4
6501135,test,14
6501568,test,0
6501980,control,1
6502443,test,1
6502955,test,0
6503101,test,13
6503198,test,0
6503258,control,0
6503295,control,0
6503866,control,0
6503904,control,1
6503944,test,0
6504017,control,0
6504262,test,0
6504363,test,0
6504585,control,6
6504614,control,0
6504620,test,0
6504699,test,0
6505265,control,0
6505524,test,4
6505771,control,4
6506090,control,3
6506244,control,2
6506740,control,3
6506860,test,4
6507041,control,0
6507094,test,0
6507136,test,2
6507167,control,5
6507175,test,0
6507462,control,2
6507655,test,2
6508011,test,6
6508726,control,8
6508999,test,1
6509429,test,0
6509648,test,0
6509749,test,0
6510167,test,3
6510398,control,1
6510477,test,0
6510552,control,2
6511523,control,4
6511525,control,0
6511554,test,0
6511853,test,0
6512523,control,0
6512725,control,0
6512809,control,6
6512876,test,0
6512974,test,6
6513232,test,3
6513478,control,0
6513675,control,0
6513718,test,0
6513834,control,0
6513992,control,0
6514104,test,0
6514196,test,0
6514711,control,0
6514712,control,2
6515101,control,3
6515180,test,0
6515192,control,0
6515538,test,7
6516140,control,0
6516253,control,1
6516677,control,0
6516858,control,4
6517293,test,1
6517751,test,0
6517761,test,1
6517956,test,0
6517968,control,0
6518049,test,0
6518235,test,2
6518238,test,6
6518414,control,0
6518469,control,0
6518665,control,1
6518801,control,3
6518928,test,0
6518936,control,0
6518994,control,0
6519269,test,5
6519466,control,0
6519708,test,1
6519864,control,9
6520063,test,0
6520263,test,2
6520285,test,0
6520360,test,0
6521044,control,0
6521082,test,0
6521093,control,0
6521348,control,0
6521362,control,2
6521758,control,0
6521938,test,0
6522337,control,7
6522381,control,6
6522706,control,9
6522843,control,0
6522942,test,6
6522991,control,2
6523060,test,0
6523149,test,5
6523409,test,2
6523623,test,6
6524118,test,0
6524126,control,0
6524192,test,3
6524781,control,1
6524783,test,0
6524810,test,2
6524861,test,8
6525007,test,0
6525151,test,3
6525271,test,3
6525364,control,0
6525408,test,0
6525417,control,0
6525445,control,1
6525521,control,0
6525738,control,5
6526012,control,12
6526022,control,8
6526123,control,0
6526572,control,0
6526646,control,1
6526701,control,5
6526971,test,0
6527546,test,6
6527738,test,2
6528051,test,0
6528295,control,2
6528441,control,2
6528518,test,6
6528570,test,0
6528621,control,4
6528661,test,0
6529144,test,9
6529379,test,2
6529451,control,1
6529790,control,3
6529806,control,11
6529844,test,0
6530035,control,0
6530134,control,9
6530293,test,0
6530650,control,0
6531046,test,2
6531047,test,0
6531383,control,4
6531402,test,3
6532260,control,0
6532430,control,0
6532710,test,0
6532865,test,0
6533052,control,0
6533373,test,3
6533602,control,0
6534022,test,0
6534126,test,1
6534331,control,0
6534417,control,2
6534594,test,2
6534980,control,0
6535114,control,2
6535193,control,9
6535460,control,0
6535723,control,2
6535825,test,0
6535901,test,0
6536011,test,1
6536067,test,0
6536100,test,2
6536391,control,4
6536409,test,3
6536450,control,0
6537109,control,0
6537286,test,0
6537374,control,0
6537643,test,5
6537678,test,1
6537726,control,0
6538326,test,2
6538562,control,0
6538746,test,2
6538820,test,0
6538963,control,0
6539202,control,0
6539335,control,9
6539582,control,2
6539625,test,0
6540065,control,0
6541007,control,2
6541273,control,0
6541346,control,0
6541507,test,2
6541730,test,1
6542053,test,4
6542104,test,7
6542287,test,3
6542671,test,0
6542682,control,4
6542956,control,0
6543439,control,3
6543689,test,0
6543742,control,1
6543959,test,0
6544132,test,0
6544190,test,0
6544888,control,0
6544929,test,1
6545023,test,1
6545212,test,0
6545237,test,1
6545342,test,0
6545574,test,3
6545703,control,0
6545776,test,7
6545826,control,2
6545883,test,0
6546338,test,1
6546420,control,1
6546613,control,4
6546707,control,10
6546787,test,4
6546908,test,1
6547498,test,9
6547645,test,4
6547653,test,0
6547909,control,8
6548321,test,13
6548382,test,6
6548727,control,0
6548983,test,3
6549562,test,0
6549579,test,2
6549730,control,6
6549788,control,0
6549914,control,1
6550009,control,3
6550550,control,0
6550982,control,0
6551005,test,0
6551109,control,7
6551583,control,5
6551602,control,8
6551678,control,0
6552010,test,0
6552832,control,0
6552948,test,18
6553321,control,0
6553450,test,7
6553545,test,0
6553647,test,0
6553810,test,8
6553881,test,0
6554362,test,0
6554394,control,1
6554745,control,7
6554785,control,6
6554914,test,0
6555289,control,1
6555565,test,0
6555609,control,0
6555622,control,2
6555644,test,2
6556240,test,3
6556257,control,0
6556332,test,4
6556384,control,0
6556785,test,1
6558048,test,1
6558231,test,1
6558342,test,0
6558358,control,10
6558833,control,3
6559023,control,8
6559072,control,8
6559115,test,3
6559121,control,1
6559545,control,0
6559795,control,2
6559843,test,0
6560370,test,0
6560481,test,2
6560561,test,0
6560666,test,0
6560734,test,0
6561991,test,0
6563551,control,5
6563813,test,0
6564341,test,0
6564529,control,1
6564602,test,9
6564761,test,2
6564837,test,0
6564909,test,0
6564940,control,0
6564976,control,0
6565221,test,0
6565360,test,4
6565387,control,5
6565522,test,4
6565725,control,3
6566073,control,6
6566847,test,4
6567096,test,0
6567268,test,0
6567784,control,6
6567837,test,10
6568225,test,0
6568227,control,0
6568274,test,0
6568325,control,0
6568343,test,1
6568346,control,1
6568477,control,2
6568609,test,0
6568950,control,3
6569137,control,1
6569187,control,2
6569413,control,0
6571032,control,0
6571183,control,0
6571200,control,5
6571308,control,1
6571403,control,1
6571419,test,2
6571458,test,0
6571686,control,1
6571707,control,0
6571762,test,2
6572026,test,0
6572513,control,4
6573015,control,14
6573166,control,0
6573176,test,0
6573204,test,1
6573375,test,0
6573458,test,1
6573672,control,0
6573809,test,0
6574018,test,0
6574277,control,0
6574408,test,6
6574716,control,14
6575347,test,2
6575393,control,1
6575520,control,0
6575566,control,4
6575568,control,6
6575899,control,1
6576498,test,2
6576518,test,0
6576648,control,2
6576739,test,12
6576742,test,0
6576898,control,0
6577021,test,0
6577121,test,0
6577144,control,5
6577157,test,2
6577234,control,4
6577607,control,0
6577754,control,4
6578023,control,0
6578074,test,1
6578081,control,0
6578585,control,2
6578740,control,1
6578768,control,0
6578879,test,3
6578914,test,0
6579097,control,5
6579110,control,2
6579246,control,5
6579345,test,2
6579408,control,0
6579471,control,0
6579774,control,2
6579971,test,2
6579978,control,0
6580084,test,0
6580232,test,0
6580601,control,2
6580700,control,4
6581133,control,7
6581322,test,0
6581483,test,0
6581548,control,3
6581703,control,3
6581705,control,2
6581832,test,0
6582144,control,1
6582564,test,3
6582923,test,8
6582932,control,0
6582979,control,6
6583112,test,4
6583172,control,0
6583380,control,0
6583420,control,1
6583508,test,0
6583985,control,1
6584092,control,2
6584442,control,1
6584723,control,4
6584763,control,2
6584771,test,1
6584878,test,0
6584990,control,0
6585215,control,0
6585563,test,1
6585877,control,0
6586073,test,0
6586093,test,0
6586221,control,0
6586284,control,3
6586396,control,1
6586594,test,2
6586655,control,1
6586925,test,0
6587026,control,0
6587114,control,1
6587318,control,1
6587813,control,20
6587845,test,16
6588167,control,2
6588578,control,0
6588643,control,0
6589055,test,0
6589077,test,24
6589373,test,10
6589685,test,1
6589853,test,0
6589939,control,0
6590106,test,23
6590312,control,0
6590564,control,0
6590593,test,0
6590646,test,0
6591498,test,0
6591984,control,0
6593124,control,0
6593434,control,4
6593440,test,0
6593447,control,2
6593577,control,0
6593778,test,0
6593913,test,6
6594076,control,0
6594655,test,4
6594759,control,0
6594813,control,2
6595011,test,2
6595036,control,1
6595285,control,0
6595516,test,3
6595818,test,3
6595891,control,2
6596167,control,8
6596429,control,0
6596822,test,0
6596973,test,8
6597238,test,0
6597337,control,0
6597530,test,0
6597561,control,1
6597894,control,0
6597999,control,0
6598277,test,7
6598371,control,2
6598485,control,0
6598688,control,1
6599610,control,6
6599771,control,2
6599800,control,3
6599844,test,29
6599910,control,0
6600012,test,0
6600155,test,0
6600418,test,0
6600580,control,0
6600659,test,1
6600855,test,6
6601110,control,1
6601169,control,3
6601257,test,0
6601330,test,0
6601357,control,0
6601433,test,4
6601486,test,0
6601606,control,0
6601679,control,10
6601799,test,2
6601821,control,2
6601933,test,3
6602198,test,2
6602220,test,1
6602327,control,2
6602331,test,0
6602680,test,1
6602749,test,0
6603155,control,2
6603236,control,0
6603420,test,1
6604127,test,2
6604463,test,8
6604868,test,11
6605089,test,2
6605153,control,0
6605571,test,2
6605764,test,0
6605778,test,1
6606171,control,0
6607631,test,0
6607716,test,3
6608062,test,1
6608109,test,0
6608139,test,2
6608434,test,3
6608442,test,0
6608763,test,2
6608771,control,0
6608805,test,9
6609008,test,0
6609063,test,5
6609097,control,3
6609309,test,0
6609552,control,0
6610231,test,1
6610435,control,2
6610470,control,0
6610689,control,0
6610721,test,7
6611235,test,0
6611240,test,8
6611712,control,0
6611713,control,2
6611930,test,0
6612005,test,1
6612287,test,1
6612679,control,0
6613014,test,3
6613304,test,0
6613758,test,0
6613881,control,0
6613940,test,2
6614287,test,0
6614334,test,1
6614435,control,0
6615405,control,1
6615461,control,0
6615572,control,0
6615698,test,8
6615854,test,0
6615896,control,0
6615925,control,3
6615993,test,0
6616200,test,3
6616714,test,3
6616843,control,1
6616931,test,0
6616954,test,1
6617037,control,11
6617119,test,4
6617331,control,1
6617613,test,0
6617851,control,3
6618173,test,4
6618240,test,6
6618281,control,0
6618377,control,0
6618457,control,0
6618584,control,0
6618656,test,6
6618689,test,2
6618772,test,0
6618847,control,0
6619164,test,1
6619256,test,3
6619275,control,2
6619418,test,1
6620013,test,1
6620125,test,0
6620178,control,0
6620247,test,1
6620356,test,9
6620418,test,0
6620552,control,3
6620635,test,0
6620646,control,1
6620676,test,1
6620678,test,0
6620751,control,1
6620810,test,4
6621142,test,0
6621196,test,6
6621256,control,0
6621265,control,1
6621477,test,3
6621608,control,0
6621623,test,0
6621927,test,0
6622069,test,9
6622182,test,0
6622347,control,4
6622564,test,1
6622812,test,1
6623011,test,0
6623167,control,0
6623236,control,0
6623612,control,0
6623614,control,0
6623768,test,0
6623816,test,0
6624110,control,2
6624274,control,1
6624374,control,0
6624712,test,0
6625127,control,1
6625416,control,0
6625506,test,1
6625594,test,0
6625625,test,0
6625648,control,0
6625740,test,0
6625783,control,1
6626147,test,0
6626388,control,0
6626469,test,11
6626778,control,1
6627355,control,0
6627468,control,0
6627483,test,0
6627522,test,6
6627715,test,2
6627847,control,1
6629042,test,0
6629347,control,0
6629406,test,2
6629523,test,0
6629661,control,0
6629974,test,6
6630292,control,0
6630494,control,2
6630645,control,3
6630684,control,2
6631338,test,0
6631427,test,3
6631446,test,3
6631558,control,13
6631641,test,3
6631740,control,0
6631849,control,0
6631920,control,1
6632127,test,0
6632249,test,0
6632616,test,6
6632683,test,0
6633180,test,0
6633300,control,11
6633386,test,0
6633500,test,0
6633558,control,0
6634320,test,0
6634454,test,0
6634478,test,1
6634554,control,1
6634826,control,0
6635004,control,2
6635364,test,2
6635407,test,0
6635695,test,4
6635759,control,0
6635872,test,1
6636152,control,0
6636252,test,0
6636518,test,0
6636581,test,2
6636656,test,5
6636732,test,0
6636812,test,2
6637097,test,2
6637216,test,20
6637243,test,3
6637378,test,0
6637548,control,3
6637789,test,0
6638024,test,0
6638030,test,0
6638301,test,0
6638356,control,0
6638493,test,0
6639053,control,0
6639204,control,8
6639362,test,0
6639436,control,4
6639480,control,19
6639818,test,0
6640148,test,51
6640188,control,0
6640236,test,0
6640268,control,1
6640295,control,0
6640401,test,2
6640583,test,4
6640692,test,9
6640815,control,0
6641231,control,0
6641842,control,1
6641855,control,5
6641923,test,4
6642024,control,4
6642182,control,0
6642237,control,0
6642557,test,0
6642683,control,1
6642857,control,1
6642867,test,0
6642950,test,0
6643172,control,1
6643288,test,6
6643372,test,7
6643533,control,5
6643741,control,0
6644139,control,4
6644346,control,2
6644477,test,3
6645179,test,0
6645335,control,3
6645565,test,0
6645680,control,0
6646092,test,0
6646483,test,1
6646597,test,12
6646605,control,0
6646681,test,3
6646736,test,0
6646769,test,0
6646968,test,0
6647386,test,7
6647568,control,0
6647577,test,0
6647890,test,0
6648032,control,2
6648294,control,4
6648633,test,0
6648952,test,2
6648976,control,6
6649052,control,0
6649090,control,8
6649391,control,0
6649463,control,4
6649566,test,5
6649803,control,2
6649939,control,2
6649965,test,5
6650238,control,0
6650285,test,0
6650353,control,2
6650440,test,0
6650452,test,6
6650453,control,13
6650565,control,5
6650627,control,1
6651005,control,9
6651029,test,2
6651108,test,0
6651273,control,0
6651403,control,12
6651608,test,2
6651764,test,3
6651826,control,0
6652360,test,2
6652399,control,0
6652467,control,2
6652948,control,0
6652996,control,1
6652997,control,4
6653250,control,0
6653347,control,3
6653427,test,2
6654261,control,6
6654494,control,5
6654500,control,2
6654915,control,4
6654998,control,1
6655084,control,3
6655544,control,0
6656548,control,0
6656645,test,3
