client_id,process_step,error_count,variation
8563448,step_2,0,test
8563448,step_3,0,test
8564541,start,4,test
8564593,start,3,test
8564593,step_1,3,test
8564593,step_2,2,test
8564593,step_3,2,test
8565313,start,1,test
8565313,step_1,0,test
8565313,step_2,0,test
8565313,step_3,0,test
8565387,start,1,test
8565387,step_1,1,test
8565387,step_2,0,test
8565387,step_3,0,test
8565532,start,0,test
8565532,step_1,0,test
8565532,step_2,0,test
8565944,start,0,test
8565944,step_1,0,test
8565944,step_2,0,test
8565944,step_3,0,test
8567356,start,5,test
8567356,step_1,1,test
8568326,start,0,test
8568326,step_1,0,test
8568326,step_2,0,test
8568326,step_3,0,test
8568805,start,1,test
8568805,step_1,0,test
8568805,step_2,0,test
8568805,step_3,0,test
8569208,start,0,test
8569208,step_1,0,test
8569208,step_2,0,test
8569208,step_3,0,test
8569541,start,0,test
8569541,step_1,0,test
8569541,step_2,0,test
8569541,step_3,0,test
8569688,start,0,test
8569688,step_1,0,test
8569688,step_2,0,test
8569688,step_3,0,test
8570573,start,0,test
8570573,step_1,0,test
8570885,start,0,test
8570885,step_1,0,test
8570885,step_2,0,test
8570885,step_3,0,test
8571857,start,1,test
8571857,step_1,1,test
8571857,step_2,0,test
8571857,step_3,0,test
8572550,start,3,test
8572550,step_1,2,test
8572550,step_2,1,test
8572550,step_3,0,test
8573316,start,0,test
8573316,step_1,0,test
8573316,step_2,0,test
8573316,step_3,0,test
8574276,start,0,test
8574276,step_1,0,test
8574446,start,0,test
8575061,start,1,test
8575079,start,0,test
8575079,step_1,0,test
8575091,start,2,test
8575091,step_1,0,test
8575091,step_2,0,test
8575091,step_3,0,test
8575424,start,2,test
8575424,step_3,2,test
8575424,step_1,1,test
8575424,step_2,1,test
8575501,start,2,test
8575501,step_1,1,test
8575501,step_2,1,test
8575501,step_3,0,test
8576384,start,5,test
8576384,step_1,3,test
8576384,step_2,0,test
8576384,step_3,0,test
8576756,start,1,test
8576756,step_1,0,test
8576756,step_2,0,test
8576756,step_3,0,test
8577484,start,0,test
8577484,step_1,0,test
8577484,step_2,0,test
8577484,step_3,0,test
8577908,start,0,test
8577908,step_1,0,test
8577908,step_2,0,test
8578147,start,3,test
8578147,step_1,1,test
8578147,step_2,0,test
8578147,step_3,0,test
8578196,step_1,2,test
8578196,step_2,1,test
8578196,start,0,test
8578196,step_3,0,test
8578242,start,2,test
8578242,step_1,0,test
8578242,step_2,0,test
8578242,step_3,0,test
8578518,start,15,test
8578518,step_1,3,test
8578518,step_2,2,test
8578882,start,2,test
8578882,step_1,1,test
8578882,step_2,1,test
8578882,step_3,0,test
8579832,start,0,test
8579832,step_1,0,test
8579832,step_2,0,test
8579832,step_3,0,test
8580049,start,0,test
8580049,step_1,0,test
8580049,step_2,0,test
8580049,step_3,0,test
8580110,start,0,test
8580110,step_1,0,test
8580110,step_2,0,test
8580426,start,2,test
8580426,step_1,2,test
8580426,step_2,0,test
8580426,step_3,0,test
8581135,start,0,test
8581135,step_1,0,test
8581135,step_2,0,test
8581135,step_3,0,test
8582610,start,1,test
8582610,step_1,0,test
8582610,step_2,0,test
8582610,step_3,0,test
8583667,start,2,test
8583667,step_1,0,test
8583667,step_2,0,test
8584218,start,0,test
8585073,start,0,test
8585073,step_1,0,test
8585073,step_2,0,test
8585073,step_3,0,test
8585280,start,0,test
8585280,step_1,0,test
8585280,step_2,0,test
8585280,step_3,0,test
8585300,start,5,test
8585300,step_1,1,test
8585300,step_2,0,test
8585300,step_3,0,test
8585568,step_1,3,test
8585568,step_2,2,test
8585568,start,1,test
8585568,step_3,0,test
8585773,start,1,test
8585773,step_1,1,test
8585773,step_2,0,test
8586053,start,3,test
8586053,step_1,2,test
8586053,step_2,1,test
8586053,step_3,1,test
8586150,start,8,test
8586150,step_1,4,test
8586150,step_2,2,test
8586358,step_1,1,test
8586358,step_2,1,test
8586358,start,0,test
8586358,step_3,0,test
8586486,start,3,test
8586486,step_1,1,test
8586525,start,0,test
8586536,start,0,test
8586536,step_1,0,test
8586536,step_2,0,test
8586536,step_3,0,test
8587059,start,0,test
8587059,step_1,0,test
8587059,step_2,0,test
8587059,step_3,0,test
8587126,step_1,1,test
8587126,step_2,1,test
8587126,start,0,test
8587126,step_3,0,test
8587389,start,1,test
8587389,step_1,0,test
8587389,step_2,0,test
8587389,step_3,0,test
8587434,start,1,test
8587434,step_1,1,test
8587434,step_2,0,test
8587434,step_3,0,test
8587544,step_1,2,test
8587544,step_2,2,test
8587544,start,1,test
8587544,step_3,1,test
8587891,start,0,test
8587891,step_1,0,test
8587891,step_2,0,test
8587891,step_3,0,test
8588400,start,0,test
8588400,step_1,0,test
8588400,step_2,0,test
8588400,step_3,0,test
8588731,step_3,2,test
8588731,start,0,test
8588731,step_1,0,test
8588731,step_2,0,test
8588895,start,1,test
8588895,step_1,0,test
8588895,step_2,0,test
8588895,step_3,0,test
8588958,step_2,2,test
8588958,step_3,2,test
8588958,start,0,test
8588958,step_1,0,test
8589357,start,0,test
8589357,step_1,0,test
8589357,step_2,0,test
8589357,step_3,0,test
8590429,start,0,test
8590429,step_1,0,test
8590903,start,0,test
8590903,step_1,0,test
8590903,step_2,0,test
8590903,step_3,0,test
8591099,start,3,test
8591099,step_1,2,test
8591099,step_2,0,test
8592056,start,2,test
8592056,step_2,1,test
8592056,step_1,0,test
8592151,start,0,test
8592151,step_1,0,test
8592151,step_2,0,test
8592151,step_3,0,test
8592381,start,0,test
8592381,step_1,0,test
8592381,step_2,0,test
8592381,step_3,0,test
8592441,start,1,test
8592441,step_1,0,test
8592441,step_2,0,test
8592441,step_3,0,test
8593130,start,0,test
8593130,step_1,0,test
8593130,step_2,0,test
8593130,step_3,0,test
8593429,start,0,test
8593582,start,0,test
8593582,step_1,0,test
8593582,step_2,0,test
8593582,step_3,0,test
8594661,start,1,test
8594661,step_1,0,test
8594661,step_2,0,test
8594661,step_3,0,test
8594925,start,0,test
8594925,step_1,0,test
8594925,step_2,0,test
8594925,step_3,0,test
8596298,start,0,test
8596298,step_1,0,test
8596298,step_2,0,test
8596298,step_3,0,test
8596397,start,0,test
8596397,step_1,0,test
8596397,step_2,0,test
8596397,step_3,0,test
8596419,start,2,test
8596419,step_1,1,test
8596419,step_2,0,test
8596702,start,0,test
8596702,step_1,0,test
8596702,step_2,0,test
8596886,start,11,test
8596886,step_1,1,test
8597482,start,1,test
8597482,step_1,1,test
8597482,step_2,1,test
8597482,step_3,0,test
8597626,start,1,test
8597626,step_1,1,test
8597626,step_2,0,test
8597626,step_3,0,test
8598364,start,2,test
8598364,step_1,1,test
8598364,step_2,0,test
8598364,step_3,0,test
8598372,start,3,test
8598372,step_1,2,test
8598372,step_2,1,test
8598531,start,0,test
8598531,step_1,0,test
8598531,step_2,0,test
8598531,step_3,0,test
8599053,start,6,test
8599053,step_1,3,test
8599053,step_2,1,test
8599167,start,1,test
8599167,step_1,0,test
8599504,start,1,test
8599504,step_1,0,test
8599504,step_2,0,test
8600021,start,1,test
8600174,start,1,test
8600174,step_1,0,test
8600174,step_2,0,test
8600174,step_3,0,test
8600325,start,2,test
8600325,step_1,0,test
8600631,start,2,test
8600631,step_1,0,test
8600631,step_2,0,test
8600631,step_3,0,test
8600953,start,1,test
8600953,step_1,1,test
8600953,step_2,1,test
8600953,step_3,0,test
8601064,start,0,test
8601064,step_1,0,test
8601064,step_2,0,test
8601064,step_3,0,test
8601093,start,0,test
8601093,step_1,0,test
8601093,step_2,0,test
8601093,step_3,0,test
8601616,start,4,test
8601616,step_1,1,test
8601616,step_2,1,test
8601616,step_3,1,test
8602065,step_2,6,test
8602065,step_3,5,test
8602065,step_1,3,test
8602065,start,0,test
8602786,start,0,test
8602786,step_1,0,test
8602786,step_2,0,test
8602786,step_3,0,test
8603287,start,5,test
8603287,step_1,1,test
8603287,step_2,0,test
8603287,step_3,0,test
8603917,start,0,test
8603917,step_1,0,test
8603917,step_2,0,test
8603917,step_3,0,test
8604495,start,6,test
8604495,step_1,2,test
8604495,step_2,2,test
8604495,step_3,0,test
8605485,start,4,test
8605485,step_1,1,test
8606506,start,6,test
8606601,start,0,test
8606955,step_2,3,test
8606955,step_3,2,test
8606955,start,0,test
8606955,step_1,0,test
8607020,start,0,test
8607020,step_1,0,test
8607131,start,0,test
8607353,step_2,1,test
8607353,step_3,1,test
8607353,start,0,test
8607353,step_1,0,test
8607441,step_1,1,test
8607441,step_2,1,test
8607441,start,0,test
8607441,step_3,0,test
8607446,step_2,3,test
8607446,step_3,3,test
8607446,start,1,test
8607446,step_1,1,test
8607482,start,9,test
8607482,step_1,1,test
8608071,start,0,test
8608071,step_1,0,test
8608071,step_2,0,test
8608071,step_3,0,test
8608150,step_1,2,test
8608150,step_2,2,test
8608150,start,1,test
8608150,step_3,1,test
8609229,start,4,test
8609229,step_1,3,test
8609229,step_2,3,test
8609229,step_3,0,test
8609253,step_1,3,test
8609253,start,2,test
8609253,step_2,1,test
8609253,step_3,0,test
8609264,start,0,test
8609264,step_1,0,test
8609264,step_2,0,test
8609264,step_3,0,test
8609961,start,0,test
8609961,step_1,0,test
8609961,step_2,0,test
8610535,start,2,test
8610535,step_1,0,test
8610535,step_2,0,test
8611091,start,2,test
8611091,step_3,1,test
8611091,step_1,0,test
8611091,step_2,0,test
8611181,start,0,test
8611181,step_1,0,test
8611181,step_2,0,test
8611181,step_3,0,test
8612096,start,1,test
8612096,step_1,1,test
8612096,step_2,0,test
8612096,step_3,0,test
8612264,start,0,test
8612264,step_1,0,test
8612264,step_2,0,test
8612264,step_3,0,test
8612311,start,6,test
8612311,step_1,1,test
8612311,step_2,1,test
8612311,step_3,1,test
8612359,start,2,test
8612359,step_1,1,test
8612359,step_2,0,test
8612359,step_3,0,test
8612909,start,3,test
8612909,step_1,3,test
8612909,step_2,2,test
8612909,step_3,0,test
8613070,start,0,test
8613070,step_1,0,test
8613070,step_2,0,test
8613070,step_3,0,test
8613113,start,3,test
8613152,step_2,2,test
8613152,step_1,1,test
8613152,step_3,1,test
8613152,start,0,test
8613227,start,2,test
8613329,start,0,test
8613329,step_1,0,test
8613329,step_2,0,test
8613329,step_3,0,test
8613549,start,0,test
8613549,step_1,0,test
8613549,step_2,0,test
8613549,step_3,0,test
8613747,start,0,test
8613747,step_1,0,test
8613747,step_2,0,test
8613747,step_3,0,test
8613889,start,2,test
8613889,step_1,1,test
8614502,start,0,test
8614502,step_1,0,test
8614502,step_2,0,test
8614502,step_3,0,test
8614928,start,1,test
8614928,step_1,0,test
8614928,step_2,0,test
8614928,step_3,0,test
8615085,start,1,test
8615085,step_1,1,test
8615085,step_2,0,test
8615479,start,1,test
8615479,step_1,1,test
8615479,step_2,0,test
8615479,step_3,0,test
8615962,start,0,test
8615962,step_1,0,test
8615962,step_2,0,test
8615962,step_3,0,test
8616004,start,6,test
8616361,start,0,test
8616361,step_1,0,test
8616361,step_2,0,test
8616361,step_3,0,test
8616579,start,0,test
8616579,step_1,0,test
8616579,step_2,0,test
8616579,step_3,0,test
8617048,start,0,test
8617048,step_1,0,test
8617048,step_2,0,test
8617048,step_3,0,test
8617107,start,0,test
8617107,step_1,0,test
8617107,step_2,0,test
8617107,step_3,0,test
8617185,start,3,test
8617326,start,1,test
8617326,step_1,0,test
8617326,step_2,0,test
8617326,step_3,0,test
8617682,start,1,test
8617682,step_1,0,test
8619224,start,0,test
8619224,step_1,0,test
8619224,step_2,0,test
8619224,step_3,0,test
8619538,start,0,test
8619538,step_1,0,test
8619538,step_2,0,test
8619538,step_3,0,test
8620282,start,1,test
8620282,step_1,0,test
8620282,step_2,0,test
8620393,start,1,test
8620393,step_1,0,test
8620393,step_2,0,test
8620393,step_3,0,test
8620521,start,0,test
8620521,step_1,0,test
8620521,step_2,0,test
8620971,step_1,3,test
8620971,start,1,test
8620971,step_2,1,test
8620971,step_3,0,test
8621093,start,0,test
8621093,step_1,0,test
8621093,step_2,0,test
8621093,step_3,0,test
8621189,start,1,test
8621319,start,1,test
8621319,step_1,1,test
8621319,step_2,0,test
8621319,step_3,0,test
8621460,start,0,test
8621460,step_1,0,test
8621460,step_2,0,test
8621460,step_3,0,test
8621825,start,0,test
8622625,start,2,test
8622625,step_1,1,test
8622625,step_2,0,test
8622625,step_3,0,test
8622717,start,0,test
8622717,step_1,0,test
8622717,step_2,0,test
8622717,step_3,0,test
8622758,start,1,test
8622758,step_1,1,test
8623510,step_1,1,test
8623510,start,0,test
8623510,step_2,0,test
8624201,start,3,test
8624201,step_1,0,test
8624830,start,0,test
8624830,step_1,0,test
8624830,step_2,0,test
8624830,step_3,0,test
8624972,start,0,test
8624972,step_1,0,test
8624972,step_2,0,test
8624972,step_3,0,test
8624993,step_3,2,test
8624993,step_2,1,test
8624993,start,0,test
8624993,step_1,0,test
8625102,start,0,test
8625102,step_1,0,test
8625102,step_2,0,test
8625102,step_3,0,test
8625604,start,0,test
8625604,step_1,0,test
8625604,step_2,0,test
8625604,step_3,0,test
8625701,start,5,test
8625701,step_2,5,test
8625701,step_1,4,test
8626111,start,0,test
8626111,step_1,0,test
8626111,step_2,0,test
8626111,step_3,0,test
8626474,start,1,test
8626474,step_1,1,test
8626474,step_2,0,test
8626474,step_3,0,test
8626524,start,0,test
8626524,step_1,0,test
8626524,step_2,0,test
8626524,step_3,0,test
8626874,start,0,test
8627270,start,0,test
8627270,step_1,0,test
8627270,step_2,0,test
8627270,step_3,0,test
8627334,start,2,test
8627334,step_1,0,test
8627334,step_2,0,test
8627334,step_3,0,test
8627363,start,0,test
8627363,step_1,0,test
8627363,step_2,0,test
8627363,step_3,0,test
8627433,start,1,test
8627433,step_1,1,test
8627433,step_2,0,test
8627433,step_3,0,test
8627479,start,3,test
8627479,step_1,0,test
8627479,step_2,0,test
8627479,step_3,0,test
8627643,start,0,test
8627643,step_1,0,test
8627643,step_2,0,test
8627643,step_3,0,test
8627900,start,2,test
8627900,step_1,1,test
8627900,step_2,1,test
8627900,step_3,0,test
8628672,start,1,test
8628672,step_1,0,test
8629780,start,1,test
8629780,step_1,0,test
8629780,step_2,0,test
8630209,start,3,test
8630577,start,2,test
8631696,start,2,test
8631696,step_1,1,test
8631696,step_2,1,test
8631696,step_3,0,test
8631749,start,0,test
8631749,step_1,0,test
8631749,step_2,0,test
8631749,step_3,0,test
8631879,start,0,test
8631879,step_1,0,test
8631879,step_2,0,test
8631879,step_3,0,test
8631976,start,0,test
8631976,step_1,0,test
8631976,step_2,0,test
8631976,step_3,0,test
8632297,step_2,1,test
8632297,start,0,test
8632297,step_1,0,test
8632297,step_3,0,test
8632535,start,1,test
8632535,step_1,1,test
8632535,step_2,0,test
8632580,start,0,test
8632580,step_1,0,test
8632580,step_2,0,test
8632580,step_3,0,test
8632606,start,0,test
8632606,step_1,0,test
8632606,step_2,0,test
8632606,step_3,0,test
8632638,start,0,test
8632638,step_1,0,test
8632638,step_2,0,test
8632638,step_3,0,test
8632835,start,0,test
8632835,step_1,0,test
8632835,step_2,0,test
8632835,step_3,0,test
8632972,start,1,test
8632972,step_1,1,test
8632972,step_2,0,test
8632972,step_3,0,test
8633436,start,5,test
8633436,step_1,2,test
8633436,step_2,1,test
8633436,step_3,1,test
8633888,start,0,test
8633888,step_1,0,test
8633888,step_2,0,test
8633888,step_3,0,test
8634059,start,1,test
8634059,step_1,0,test
8634106,start,0,test
8634106,step_1,0,test
8634106,step_2,0,test
8634106,step_3,0,test
8634409,start,0,test
8634409,step_1,0,test
8634409,step_2,0,test
8634409,step_3,0,test
8634421,start,0,test
8634430,start,1,test
8634430,step_1,0,test
8635180,start,1,test
8635180,step_1,1,test
8635180,step_2,0,test
8635180,step_3,0,test
8635264,start,2,test
8635284,start,0,test
8635284,step_1,0,test
8635284,step_2,0,test
8635284,step_3,0,test
8635937,start,1,test
8635937,step_1,1,test
8635937,step_2,0,test
8635937,step_3,0,test
8636238,start,0,test
8636238,step_1,0,test
8636238,step_2,0,test
8636238,step_3,0,test
8636621,start,0,test
8636621,step_1,0,test
8636621,step_2,0,test
8636621,step_3,0,test
8637095,start,5,test
8637095,step_1,2,test
8637095,step_2,0,test
8637095,step_3,0,test
8637424,start,0,test
8637424,step_1,0,test
8637424,step_2,0,test
8637424,step_3,0,test
8637733,start,0,test
8637757,start,5,test
8637757,step_1,1,test
8637757,step_2,1,test
8637757,step_3,1,test
8637820,start,4,test
8637820,step_1,1,test
8637820,step_2,0,test
8638788,start,4,test
8639638,start,1,test
8639638,step_1,1,test
8639638,step_2,0,test
8639638,step_3,0,test
8640165,step_1,2,test
8640165,start,1,test
8640165,step_2,1,test
8640165,step_3,0,test
8640323,start,0,test
8640323,step_1,0,test
8640323,step_2,0,test
8640323,step_3,0,test
8640609,start,0,test
8640609,step_1,0,test
8640609,step_2,0,test
8640609,step_3,0,test
8641216,start,0,test
8641216,step_1,0,test
8641216,step_2,0,test
8641216,step_3,0,test
8641575,start,0,test
8641575,step_1,0,test
8641575,step_2,0,test
8641575,step_3,0,test
8642378,start,1,test
8642385,start,0,test
8642464,start,2,test
8642464,step_1,0,test
8642473,start,0,test
8642933,start,2,test
8642933,step_1,1,test
8642933,step_2,0,test
8642933,step_3,0,test
8643130,start,0,test
8643130,step_1,0,test
8643130,step_2,0,test
8643130,step_3,0,test
8643140,step_3,6,test
8643140,step_2,4,test
8643140,step_1,2,test
8643140,start,1,test
8643228,start,1,test
8643228,step_1,0,test
8643228,step_2,0,test
8643228,step_3,0,test
8643567,start,0,test
8643567,step_1,0,test
8643567,step_2,0,test
8643567,step_3,0,test
8643860,start,5,test
8643860,step_1,5,test
8644236,start,1,test
8644236,step_1,1,test
8644236,step_2,0,test
8644236,step_3,0,test
8644245,start,0,test
8644245,step_1,0,test
8644245,step_2,0,test
8644245,step_3,0,test
8644435,start,0,test
8644435,step_1,0,test
8644435,step_2,0,test
8644435,step_3,0,test
8644516,start,0,test
8644516,step_1,0,test
8644516,step_2,0,test
8644516,step_3,0,test
8644587,start,4,test
8644587,step_1,2,test
8644587,step_2,1,test
8644721,start,2,test
8644721,step_1,1,test
8644721,step_2,0,test
8644721,step_3,0,test
8644898,start,1,test
8644898,step_1,0,test
8645705,start,0,test
8645802,start,1,test
8645802,step_1,1,test
8645802,step_2,0,test
8645802,step_3,0,test
8645809,start,0,test
8645980,start,0,test
8646213,start,2,test
8646213,step_1,1,test
8646213,step_2,1,test
8646213,step_3,1,test
8646218,start,0,test
8646218,step_1,0,test
8646218,step_2,0,test
8646218,step_3,0,test
8646247,step_2,1,test
8646247,start,0,test
8646247,step_1,0,test
8646247,step_3,0,test
8646281,start,5,test
8646291,start,1,test
8646291,step_1,0,test
8646291,step_2,0,test
8646291,step_3,0,test
8646319,start,2,test
8646319,step_1,1,test
8646319,step_2,1,test
8646319,step_3,1,test
8646648,start,3,test
8646648,step_1,2,test
8646648,step_2,1,test
8646648,step_3,1,test
8646822,start,0,test
8646822,step_1,0,test
8646822,step_2,0,test
8646822,step_3,0,test
8647202,start,0,test
8647202,step_1,0,test
8647202,step_2,0,test
8647202,step_3,0,test
8647361,start,0,test
8647361,step_1,0,test
8647361,step_2,0,test
8647361,step_3,0,test
8647399,start,0,test
8647399,step_1,0,test
8647399,step_2,0,test
8647399,step_3,0,test
8647448,start,0,test
8647448,step_1,0,test
8647448,step_2,0,test
