visit_id,time_elapsed,client_id,client_age,age_category
502855633_44505782303_684438,3.15,2380077,51.0,adult
502890944_23301944397_702223,1.75,7390560,34.0,adult
502905717_39578928975_994821,5.1,5244585,30.0,young
502912281_58017127132_674249,2.566666666666667,2174882,32.0,adult
502938410_17027484604_320617,13.616666666666667,6195250,46.0,adult
502960396_34312689040_425168,110.11666666666666,4079351,54.0,adult
503065611_47245017685_674866,19.7,7570145,66.0,senior
503083037_37868616536_970216,7.85,1862544,62.0,senior
503201225_57920629780_157168,7.466666666666667,4296061,66.0,senior
503239446_52385412700_228075,21.9,9097731,68.0,senior
503275179_28496875539_711795,2.3666666666666667,7583640,48.0,adult
503302356_64330200495_152344,5.883333333333334,9150536,60.0,senior
503488923_44194112978_295323,6.966666666666667,9826969,52.0,adult
503496016_9132763937_349541,4.783333333333333,9003187,51.0,adult
503645150_6009769472_574886,2.2,1008245,35.0,adult
503660326_48025164604_788509,12.066666666666666,8092909,48.0,adult
503732648_43644506630_478026,3.85,1114916,42.0,adult
503759603_45056807742_818102,1.75,2708760,22.0,young
503769187_1041386140_465166,15.65,4465268,39.0,adult
503783056_72138657278_550846,6.75,1828457,52.0,adult
503888971_93885334557_794808,13.783333333333331,5303422,56.0,adult
503911957_46700887050_84886,6.133333333333334,8339282,72.0,senior
503918964_66149498018_669897,1.45,7726539,24.0,young
503919289_8105440258_86150,5.733333333333333,3270998,44.0,adult
50402179_38548432494_178913,2.2333333333333334,5291423,28.0,young
504212481_44528658587_234397,5.033333333333333,9296636,72.0,senior
504312376_93362657911_310831,10.733333333333333,2833057,66.0,senior
504378635_67484164353_983225,4.75,8272922,38.0,adult
504411057_12602475200_954118,2.966666666666667,4989120,50.0,adult
504436919_55529970320_598381,1.4666666666666666,2954139,27.0,young
504451847_35635259523_233602,3.4833333333333334,4847216,42.0,adult
50449572_86018467203_379065,16.1,4066643,23.0,young
504509754_32751595487_532676,1.9333333333333331,3874422,24.0,young
504647773_49110083317_496328,8.533333333333333,2973823,68.0,senior
504810838_29832668150_174237,2.4166666666666665,7305466,50.0,adult
504830772_24081274741_433766,2.833333333333333,6413910,62.0,senior
504886442_32436476011_433814,3.033333333333333,9352816,64.0,senior
504905172_16760466687_413605,20.33333333333333,4526050,66.0,senior
504920288_7389956934_43137,13.816666666666666,4807439,66.0,senior
505059938_47415191758_877106,8.683333333333334,2533757,58.0,adult
505224587_20360397513_852734,2.25,7192445,66.0,senior
505308199_29737941618_152166,2.083333333333333,5672855,34.0,adult
50535566_18844606117_652764,14.616666666666667,5073391,72.0,senior
505434740_38435033981_664947,2.65,230560,40.0,adult
50543773_40453776815_387375,16.616666666666667,3351739,58.0,adult
505440402_98289767080_417529,3.5,7425904,32.0,adult
505837222_30833046411_216100,4.0,7453419,36.0,adult
505853551_669509061_143050,5.166666666666667,9689259,53.0,adult
505913604_8956005162_368917,3.283333333333333,9735541,60.0,senior
505939619_43946829693_211585,12.3,1466732,54.0,adult
505960802_96943894501_948996,11.25,210473,46.0,adult
505988109_10609607955_195651,5.7,6732360,66.0,senior
506045879_18665510_432971,4.5,2709693,60.0,senior
506071849_17841369342_891098,8.816666666666666,4828906,64.0,senior
506117903_14099019513_877646,8.783333333333333,2402724,57.0,adult
506171122_89660723245_273191,4.933333333333334,4628890,40.0,adult
506208115_23560755127_692810,1.5333333333333334,6627355,30.0,young
506211984_53094206219_249918,9.25,9001291,62.0,senior
506285935_90738121559_197093,12.416666666666666,5050235,54.0,adult
506290637_3521616558_229839,5.05,4786371,72.0,senior
506368402_62631599632_654612,5.783333333333333,5353299,33.0,adult
506379457_28639608154_273121,2.95,3135759,26.0,young
506408204_69751700846_790513,8.5,4646647,52.0,adult
506533836_25657549961_789014,25.45,8341199,68.0,senior
50659711_43453107144_360236,4.533333333333333,1538557,28.0,young
506619320_673530203_176106,4.533333333333333,9878904,68.0,senior
506682654_28423401502_587633,2.933333333333333,5114008,18.0,young
506703953_25714317706_374097,17.5,1184633,44.0,adult
506782210_93662316290_688956,6.25,5057952,58.0,adult
506827516_5152082127_838858,5.166666666666667,4308109,60.0,senior
506834625_5065234979_177422,10.666666666666666,926593,58.0,adult
506842114_57509275504_785091,4.85,5774133,56.0,adult
506895555_38264716460_891971,3.05,9917847,38.0,adult
507007336_11259786853_945955,5.283333333333333,8984094,26.0,young
507046025_82107182856_266225,13.116666666666667,4840203,58.0,adult
507157811_36241171590_753471,5.483333333333333,5970149,46.0,adult
507222183_49721262196_302351,29.23333333333333,1565067,48.0,adult
507255999_8646186789_763515,3.0166666666666666,6851346,40.0,adult
507258079_58229531004_947792,2.283333333333333,6525521,36.0,adult
507329657_5591300133_381490,7.166666666666667,8059064,57.0,adult
507337790_15198310110_552374,3.25,4101033,30.0,young
507401841_71048823260_43069,10.533333333333331,5048059,46.0,adult
507433237_73936749558_146936,13.1,2675631,68.0,senior
507852881_93494609858_712198,5.95,9319959,40.0,adult
507860040_61426960310_767392,8.3,4736680,56.0,adult
507908943_69985580104_892727,2.3833333333333333,2153656,30.0,young
507951300_283385703_703786,15.083333333333334,5486491,38.0,adult
507989308_45396907458_642864,15.183333333333334,636947,64.0,senior
508058926_17484470171_313460,6.233333333333333,1871451,58.0,adult
508225633_1663270128_137624,2.433333333333333,8334353,24.0,young
50825734_29120246845_531301,3.8,9523552,42.0,adult
508268148_93345541801_421289,4.716666666666667,4312267,40.0,adult
508336729_53166707024_967953,3.35,6608771,72.0,senior
508365289_39383408019_776865,2.9833333333333334,6542956,44.0,adult
508451476_19560511997_551443,1.6,6656548,34.0,adult
508466391_82537639765_706446,7.683333333333334,2817519,26.0,young
508480755_23553532508_626714,10.516666666666667,1505081,56.0,adult
508638337_32789481173_583093,26.23333333333333,4160440,60.0,senior
508708047_94136196152_472073,29.35,4972499,40.0,adult
508747194_70456703403_171762,9.266666666666667,9691282,44.0,adult
508851931_36961620965_710183,2.9166666666666665,9039541,28.0,young
508927559_34655970299_365436,7.05,5172671,24.0,young
509082126_46547224068_807777,1.9666666666666663,6885697,68.0,senior
509130258_16426855129_943689,39.36666666666667,8804547,58.0,adult
509135477_99457464766_651888,9.383333333333333,3982600,66.0,senior
50913859_68950099329_883993,6.816666666666666,9889907,64.0,senior
509181519_75364541334_993529,1.6333333333333333,4153931,60.0,senior
509494446_2198325525_243843,0.8166666666666667,4669016,34.0,adult
509497127_2920860803_800432,6.183333333333334,6323047,64.0,senior
509664828_46098448480_782580,2.583333333333333,6892569,38.0,adult
509709829_50056277675_110067,7.966666666666667,5425029,59.0,adult
509712949_36584552344_396464,3.3666666666666667,4666350,52.0,adult
509719704_61465252986_196881,3.783333333333333,9466171,25.0,young
509734265_8497793607_895804,3.566666666666667,8065181,46.0,adult
509743980_42436621174_111140,2.45,7175764,48.0,adult
509798022_48662545136_638275,2.7,4663089,80.0,senior
509826700_2768624961_195064,14.233333333333333,9267164,54.0,adult
509832028_29520251702_574054,1.5666666666666669,7831661,42.0,adult
509960319_17165347905_414092,5.133333333333334,330024,60.0,senior
509970861_17636328956_954033,11.35,9216762,66.0,senior
509996251_50410209555_799062,0.9666666666666668,104781,40.0,adult
510020401_50768435444_179544,2.55,7574606,24.0,young
510024391_81860904930_978743,2.55,8397063,56.0,adult
510030283_27833062720_292987,12.05,4328825,42.0,adult
510072961_45375022441_651014,3.683333333333333,52461,46.0,adult
510151896_82245080312_147977,11.566666666666666,624766,66.0,senior
510227750_57872232195_150475,6.483333333333333,5304104,56.0,adult
510474752_54460696285_334266,5.266666666666667,8549209,50.0,adult
510549154_97557862210_210651,13.65,9253375,44.0,adult
510558681_82626972669_787743,4.283333333333333,3519657,66.0,senior
510576941_30629823498_610728,3.283333333333333,8191811,24.0,young
51062053_75286979762_161,3.1166666666666667,4308718,60.0,senior
510625569_51998897288_482272,2.25,8460327,36.0,adult
510628265_63345279291_15788,4.683333333333334,6156458,64.0,senior
510637902_92498736923_347109,4.883333333333334,4597304,70.0,senior
510669073_99250229862_773254,23.866666666666667,2791395,56.0,adult
510680507_31841630661_998173,1.9833333333333332,6227290,43.0,adult
510682951_77938868117_577622,4.2,9864385,62.0,senior
510718072_75561072323_906035,6.75,3242197,56.0,adult
510759352_80596044363_354256,5.033333333333333,2930101,42.0,adult
510776459_20145002756_478603,2.6,5471281,56.0,adult
510884328_88371931286_907478,3.7,1200154,76.0,senior
510885373_96933496095_988583,3.066666666666667,6231369,42.0,adult
510958640_75830580763_492546,4.233333333333333,2346012,41.0,adult
511071266_35024807688_370082,10.85,6793640,68.0,senior
511071275_3888601450_672171,4.983333333333333,9431562,30.0,young
511082416_73563065595_709536,5.466666666666667,8315808,58.0,adult
511105675_237286288_161570,8.883333333333333,7037852,34.0,adult
511225283_56787626118_460498,11.25,374835,37.0,adult
511240267_66049541002_179298,2.8666666666666667,6074871,60.0,senior
511256881_60740258374_525996,4.366666666666666,3839023,58.0,adult
511277358_50389966823_994195,5.65,2787049,66.0,senior
511348_31338013486_883427,4.283333333333333,9036856,62.0,senior
511417525_45914409931_306261,2.966666666666667,6801082,50.0,adult
511417617_73901614660_31814,15.4,2467238,54.0,adult
511453777_87294845004_382157,1.7166666666666666,5532707,29.0,young
511490694_1558420614_146270,19.48333333333333,3186806,48.0,adult
511534691_93960247675_995348,3.083333333333333,7604827,66.0,senior
511725016_12836348366_476426,3.7,3073360,40.0,adult
511730040_41676942422_785558,2.5166666666666666,2336769,34.0,adult
511735348_4225201839_851448,7.15,1699891,72.0,senior
511778954_74538736917_751308,2.95,5156720,34.0,adult
511841420_28697363612_57225,2.05,2278584,42.0,adult
511874311_35390873278_730184,5.316666666666666,4990836,24.0,young
511892490_6856142276_174208,11.016666666666667,6784834,64.0,senior
511973697_33935952917_408110,4.35,2584275,32.0,adult
511975001_61726400521_546187,5.7,9197952,30.0,young
512002658_22009737889_237123,4.233333333333333,6351594,32.0,adult
512082384_94879125537_661463,2.7666666666666666,7978454,46.0,adult
512280799_90054646679_116388,2.65,959156,76.0,senior
512426359_76236495349_893389,3.583333333333333,4436099,52.0,adult
512456257_80210884996_722840,11.316666666666666,2860247,41.0,adult
512623065_3399122851_223779,1.8833333333333333,6924266,34.0,adult
512628005_72266553626_500829,11.033333333333331,6467227,55.0,adult
512696726_20337675073_643815,1.85,3999004,32.0,adult
51271777_98020094016_744101,3.316666666666667,7554258,30.0,young
512725762_34767519017_129278,7.316666666666666,9191817,28.0,young
512810601_80335411271_36697,6.933333333333334,7217804,80.0,senior
512812519_40167479377_683180,8.966666666666667,6490862,30.0,young
512828290_90987930457_104816,1.1333333333333333,5505565,28.0,young
512869982_87570520308_146257,8.95,6466884,64.0,senior
513111576_21489383812_78995,2.7333333333333334,3190345,56.0,adult
513112774_71506474012_6850,12.966666666666669,5412295,34.0,adult
513116798_82601741611_476843,26.716666666666665,3797123,66.0,senior
513168654_85814603356_72823,4.233333333333333,7016886,26.0,young
513173761_18457572271_437686,2.966666666666667,3174171,22.0,young
513175253_26857285579_826900,4.483333333333333,6765925,36.0,adult
513190927_34321191981_87979,21.266666666666666,2889049,52.0,adult
513220967_41760621577_209516,34.88333333333333,8012223,28.0,young
513337435_57241412070_514498,6.266666666666667,5205837,56.0,adult
513391003_47990126739_779783,3.45,3076358,58.0,adult
513473438_20656336541_520557,11.283333333333331,1637198,48.0,adult
513473571_92890273347_464574,5.366666666666666,9381346,62.0,senior
513484217_46783542041_991876,5.583333333333333,6940939,52.0,adult
513559727_88662519586_643709,13.366666666666667,6150427,58.0,adult
513613528_98714160211_113360,2.5166666666666666,9331760,28.0,young
513647399_79521352167_962199,17.483333333333334,3949059,50.0,adult
51368391_49645951356_971702,1.6666666666666667,8381763,66.0,senior
51375501_64009205718_44572,4.766666666666667,1912452,42.0,adult
513808485_82406398517_229991,5.55,2962779,66.0,senior
513870510_56651550500_889404,5.866666666666666,1227277,30.0,young
513902026_14907875527_34615,9.55,7686586,66.0,senior
513957472_72601517335_809474,2.95,3264966,36.0,adult
514004431_53392778526_830876,7.35,21498,70.0,senior
514081985_40550972863_179527,11.833333333333334,6460756,48.0,adult
514082461_39355901015_885920,5.883333333333334,89052,50.0,adult
51417209_69007114936_32766,6.383333333333334,9463951,24.0,young
514205514_63451493864_312393,2.7333333333333334,4843735,34.0,adult
514260269_94551059481_364275,6.983333333333333,6529451,32.0,adult
514306807_75654543420_358189,6.916666666666667,8614862,56.0,adult
514330160_55891465067_220002,3.0166666666666666,1135517,46.0,adult
514342430_7818874595_800693,3.0166666666666666,4883056,28.0,young
514383584_28337531329_423197,29.916666666666668,8794256,24.0,young
514401083_24256291937_420575,15.016666666666667,3841617,67.0,senior
514421576_18394783618_159401,27.45,3944371,28.0,young
514474411_80306416858_86402,3.2666666666666666,5370538,62.0,senior
514561837_34127670719_268465,1.95,1176370,52.0,adult
514563460_52321063338_536194,1.6166666666666667,6662664,44.0,adult
514618327_5000667024_689193,2.9833333333333334,6499742,28.0,young
514745753_99828395841_881300,7.516666666666667,595922,66.0,senior
514847525_77139619257_510011,7.133333333333334,3994136,26.0,young
514849201_44119419000_328463,10.533333333333331,1180544,22.0,young
5150349_46484064363_778786,6.666666666666667,954023,56.0,adult
515068522_85483833491_926220,4.05,3921296,62.0,senior
515102222_82882261479_548236,6.383333333333334,6587114,38.0,adult
515190605_57732484513_130954,2.4,7367037,38.0,adult
515280366_86425342883_781840,1.1166666666666667,8971563,31.0,young
515319832_2318550607_53535,2.1333333333333333,9357458,32.0,adult
515473324_60722896042_502501,2.033333333333333,4096660,24.0,young
515501401_89919631907_887077,1.6666666666666667,9400844,40.0,adult
515532682_8230658358_688169,3.5166666666666666,8519626,43.0,adult
515664258_786955824_459537,4.0,4463288,48.0,adult
515719836_48757230988_430926,2.6166666666666667,8052234,26.0,young
515797681_91841545_794827,3.4166666666666665,6796821,66.0,senior
515921193_48795961366_467335,1.3333333333333333,6484212,55.0,adult
515949976_57560851903_897412,9.083333333333334,9649700,45.0,adult
516031640_59151437052_376332,15.6,1826311,66.0,senior
516041819_99714077009_566610,17.466666666666665,5078603,22.0,young
516049934_71292556407_523492,6.766666666666667,3928305,34.0,adult
5164750_35076211553_273102,4.65,7727178,36.0,adult
516548150_28831492495_340152,1.55,1211589,30.0,young
516598021_23373412351_578150,8.633333333333333,3738189,66.0,senior
516823104_17556066669_457036,6.133333333333334,5961865,34.0,adult
516884823_14319112124_219858,2.0,644423,41.0,adult
516888730_49226366694_940412,1.7,8982660,61.0,senior
516926260_12362294938_410812,3.25,5749316,34.0,adult
516990491_58258786446_856526,15.45,4060998,48.0,adult
517001383_51495511101_88179,7.8,8732389,54.0,adult
517224655_24105330804_165738,2.5166666666666666,2757019,58.0,adult
517289532_68789332590_692584,13.183333333333334,6593434,56.0,adult
517308829_12129956735_98523,3.683333333333333,6901638,32.0,adult
517388649_27851319159_955202,25.85,4374496,54.0,adult
517489441_14061881158_214378,3.0166666666666666,4005943,24.0,young
517553106_18283705224_173378,3.35,4043427,66.0,senior
517585265_35043651413_760503,5.266666666666667,5589091,68.0,senior
517714580_17525390504_513333,3.65,7217773,24.0,young
517765172_86806067829_819639,5.383333333333334,8810858,46.0,adult
